id,prompt
908,"Luis Suarez with vampire teeth eating BBQ ribs, closeup, D&D, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha"
909,"young beautiful man in lilac dressing gown holds dried white messy flowers at night, creepy shadows crawling on the walls, highly detailed, digital art, Renaissance painting, by Leyendecker, by Rutkowsky,"
910,"A man sits in a dark and gloomy room, the only light is a flickering jittery candle, he writes by the candle in a journal, in a gothic and atmospheric style, artstation digital art, trending on artstation, artstationHQ, artstationHD."
911,"Sakura Haruno; pin up model, portrait, anime"
912,"Tristan Eaton, Lofi painting by Leonid afremov"
913,android mechanical cyborg anime girl child overlooking overcrowded urban dystopia. long flowing soft hair. scaffolding. pastel pink clouds baby blue sky. gigantic future city. raining. makoto shinkai. wide angle. distant shot. purple sunset. perfectly circular sun. sunset ocean reflection.
914,"stormy sky, extremely strong wind, cumulonimbus, realism, woman in dress figure standing on the stones, matte painting, modern painting, digital art, view from above on seascape, artwork by christopher blossom and frederick judd waugh and Russ Kramer and Christian Riese Lassen and ivan aivazovsky and isaac levitan"
915," Drake profile picture by Greg Rutkowski, asymmetrical, Organic Painting , Matte Painting,  geometric shapes, hard edges, street art, trending on the artstation:2 by Sachin Teng:4"
916,"a man with an athletic body type, painting by Gaston Bussiere, Craig Mullins"
917,"A creepy woman with a large cynical smile sits in a dark and gloomy room, the only light is a flickering jittery candle, he writes by the candle in a journal, in a gothic, Halloween, and atmospheric art style, artstation digital art, trending on artstation, artstationHQ, artstationHD."
918,"a man with a wiry body type, painting by Gaston Bussiere, Craig Mullins"
919,"tilt shift, italian masterpiece, Ashford Black Marble, sculpture, baroque, beautiful, gracious, pagans, marble and gold, space, stars, clouds, suns, moons, drapes, greeks, fruits, bioluminescent, Obsidian pomegranade, medieval globe, portrait, blood, centaur, siren, lion, chariot, snails, render, artstation, draped with red Hibiscus and vines and spines,  ultra detailed"
920,"daek gloomy shadows on the walls candle lighting, young beautiful man with reddish hair in lilac dressing gown holds a candle at night, creepy shadows crawling on the walls, highly detailed, digital art, Renaissance painting, by Leyendecker, by Rutkowsky,"
921,"dark witch character blue and black colors, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration"
922,"Millie Bobby Brown profile picture by Greg Rutkowski, asymmetrical, Organic Painting , Matte Painting,  geometric shapes, hard edges, street art, trending on the artstation:2 by Sachin Teng:4"
923,android mechanical cyborg anime girl child overlooking overcrowded urban dystopia. pastel pink clouds baby blue sky. gigantic future city. raining. makoto shinkai. wide angle. distant shot. purple sunset. sunset ocean reflection. nebula sky.
924,"Luis Suarez eating BBQ ribs, D&D, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, art by Artgerm and Greg Rutkowski and Alphonse Mucha"
925,"a man with a muscular body type, painting by Gaston Bussiere, Craig Mullins"
926,"Hedgehog soup, hyper realistic"
927,"portrait of medieval farmer fashionable young asian woman with wooden jewelry, frantic dancing pose, back view, mediterranean features, wearing rich jewerly and hat and boho poncho, shaman witch, fantasy character close up portrait, extremely strong wind, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
928,"A kinetic sculpture of a beautiful young woman seated at a window, looking out at the viewer with a serene expression on her face. The light from the window illuminates her features & creates a warm, inviting atmosphere. The essence of beauty and tranquility. dark blue by George Ault delicate, ghostly"
929,"Full shot of the moon, wide shot, 8k highly detailed"
930,"vintage polaroid portrait of a beautiful woman wearing a space helmet, detailed clouds, 8k, unreal engine, warm azure tones, red color bleed, film grain"
931,"musical anime, boys dancing on stage, anime style, artstation, highly detailed"
932,"hatsune miku preforming on stage , digital art, art station, trending on art station, anime, colorful art"
933,"watermelon with metal jewelery piercings, lip ring, plugs"
934,"realistic detailed face portrait of Ocean Goddess Eva Green by Alphonse Mucha, Ayami Kojima, Amano, Charlie Bowater, Karol Bak, Greg Hildebrandt, Jean Delville, and Mark Brooks, Art Nouveau, Neo-Gothic, gothic, rich deep moody colors"
935,"portrait of medieval farmer beautiful young girl with wooden jewelry, mediterranean features, wearing rich jewerly hat and white boho poncho, bikini beach, sunglasses, fantasy character portrait, decollete, lying dynamic pose, above view, sunny day, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
936,hot dog anime
937,"bifrost gate, asgard in the background, highly detailed, artstation, by alena aenami"
938,digital art of the andromeda galaxy inside a glass globe
939,"vintage polaroid portrait of a beautiful young woman wearing a space helmet, lit from behind, 8k, unreal engine, warm azure tones, color bleed, film grain"
940,"giant pachinko machine, oil painting on canvas"
941,"A dream of what life could be without water by Roger Magrini, Leticia Gillett, and Nika Maisuradze, trending on artstation, rendered in unreal engine, rendered in octane, artstationHD, artstationHQ, 4k, 8k."
942,"orientalist painting of a missing eye, merchant with empty eye socket intricate portrait by john william waterhouse and Edwin Longsden Long and Theodore Ralli and Nasreddine Dinet, oil on canvas. Cinematic, hyper realism, dramatic lighting, high detail 8k"
943,"portrait of medieval farmer fashionable young asian woman with wooden jewelry, frantic dancing pose, back view, mediterranean features, wearing rich jewerly and hat and boho poncho, shaman witch, fantasy character close up portrait, extremely strong wind, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
944,"camp half-blood, hill in the background, children in foreground, highly detailed, artstation, by alena aenami"
945,"dragon character concept portrait, profile picture, eldritch abomination, oil painting, cinematic, intricate complexity, rule of thirds, in the style of Adam Paquette, Svetlin Velinov, Daarken, Artgerm, Keith Thompson, and Eric Deschamps, face by Artgerm and WLOP, magic the gathering art"
946,"very textured post apocalyptic big sun panoramic cinemascope random background , sunset, dramatic sky , oil painting art by frazetta"
947,portrait of a beautiful light complexion Colombian male model By Emmanuel Lubezki
948,"A strip of bacon walking down the street, 4K, HD, Digital Art"
949,"poseidon cabin, camp half-blood, blue colors, artstation, afternoon lighting, highly detailed, by alena aenami"
950,hd digital art of a panda holding a snow globe with a galaxy inside
951,"close up of the moon with craters, slight cyan blue tones, 8k, unreal engine"
952,"young Shelly from twin peaks, physically accurate, moody dynamic lighting, very very intricate, very very elegant, highly detailed, digital painting, artstation, HR GIGER, Hieronymus Bosch, Francis Bacon, concept art, smooth, very beautiful, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha"
953,"the ego separates, by Moebius, oli on painting"
954,"starship engineer with short hair, female, optimistic smile, candid, sci fi character portrait by Michael Garmash, Donato Giancola"
955,"portrait of medieval farmer beautiful young girl with wooden jewelry, mediterranean features, wearing rich jewerly hat and white boho poncho, bikini beach, sunglasses, fantasy character portrait, decollete, lying dynamic pose, above view, sunny day, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
956,"And I looked, and behold, a pale horse. And the riders name was death."
957,photo of a panda astronaut on mars
958,"empty eye socket intricate portrait by john william waterhouse and Edwin Longsden Long and Theodore Ralli and Nasreddine Dinet, oil on canvas. Cinematic, hyper realism, dramatic lighting, high detail 8k"
959,"portrait of medieval farmer fashionable young woman with wooden jewelry, mediterranean features, wearing rich jewerly hat and boho poncho, shaman witch, fantasy character close up portrait, standing pose, low view, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
960,"futuristic starship engineer with short hair, female, optimistic smile, candid, sci fi character portrait by Michael Garmash, Donato Giancola"
961,"vintage polaroid portrait of a beautiful young woman wearing a space helmet, lit from behind, 8k, warm azure tones, color bleed, film grain"
962,"a pink cadillac with white stripes on fire, 8k, unreal engine"
963,Distorted Fantasy town covered in clear translucent material like glass
964,"the ego separates, by Moebius, oli on painting"
965,"photography of a beautiful 21 years old man sleeping in his kitchen, in the style of Wong Kar Wai and Terrence Malick"
966,"camp half-blood, oizys cabin, dark colors, highly detailed, artstation, By alena aenami"
967,"portrait of medieval farmer woman with wooden jewelry, mediterranean features, fantasy character, sitting dynamic pose, Low poly, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
968,"the ego separates, by Moebius, oli on painting"
969,"sexy robot lady dancing, real photo, kodak film"
970,"futuristic starship engineer with short hair, female, optimistic smile, candid, sci fi character portrait by Michael Garmash, Donato Giancola, craig mullins"
971,"no eyes blind empty socket intricate portrait by john william waterhouse and Edwin Longsden Long and Theodore Ralli and Nasreddine Dinet, oil on canvas. Cinematic, hyper realism, dramatic lighting, high detail 8k"
972,"buff Caillou on a beach, cartoon"
973,a woman with a mask that covers only her forehead
974,"the ego separates, by Moebius, oli on painting"
975,"sexy robot lady dancing, real photo, kodak film, color, forest in the background"
976,lady liberty as a woman
977,"Macaulay Culkin in a suit, standing in a hotel lobby, Wes Anderson style"
978,"“Is that The Mountain?” asked Bilbo in a solemn voice, looking at it with round eyes. He had never seen a thing that looked so big before. "
979,"vintage polaroid portrait of a beautiful young woman wearing a space helmet, on the surface of mars, lit from behind, 8k, warm azure tones, color bleed, film grain"
980,Distorted Fantasy town covered in clear translucent material like glass
981,"portrait of medieval farmer beautiful young girl with wooden jewelry, mediterranean features, wearing rich jewerly hat and white boho poncho, bikini beach, sunglasses, fantasy character portrait, decollete, lying dynamic pose, above view, sunny day, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
982,"the ego separates, by Moebius, oil on canvas,"
983,"camp half-blood, summer camp, antheia cabin, flowers around, highly detailed, artstation, by alena aenami"
984,"POV of driving a motorcycle through a dystopian wasteland, with giant airpods in the sky, clouds of miasma, drab colors, by Jenks Pafroot and Williamsi Williamson, concept art, wild style"
985,"futuristic starship engineer with short hair, female, optimistic smile, candid, sci fi character portrait by Michael Garmash"
986,"O! What are you doing, And where are you going? Your ponies need shoeing! The river is flowing! O! tra-la-la-lally here down in the valley! O! What are you seeking, And where are you making? The faggots are reeking, The bannocks are baking! O! tril-lil-lil-lolly the valley is jolly, ha! ha! O! Where are you going With beards all a-wagging? No knowing, no knowing What brings Mister Baggins And Balin and Dwalin down into the valley in June ha! ha!"
987,"portrait of medieval farmer fashionable young woman with wooden jewelry, mediterranean features, wearing rich jewerly hat and boho poncho, shaman witch, fantasy character close up portrait, standing pose, low view, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
988,"« photography of a beautiful 21 years old man sleeping in his kitchen, in the style of Wong Kar Wai and Terrence Malick  »"
989,"POV of driving a motorcycle through a dystopian wasteland, with giant airpods in the sky, clouds of miasma, drab colors, by Jenks Pafroot and Williamsi Williamson, concept art, detailed style"
990,"camp half-blood, summer camp, antheia cabin, flowers around, highly detailed, artstation, by alena aenami"
991,"A beautiful art installation of a human face with a bird's beak protruding from the forehead. Star Wars, pastel black by Jean Auguste Dominique Ingres energetic, earthy"
992,"futuristic starship engineer with short hair, female, optimistic smile, candid, sci fi character portrait by Donato Giancola"
993,"The dragon is withered, His bones are now crumbled; His armour is shivered, His splendour is humbled! Though sword shall be rusted, And throne and crown perish With strength that men trusted And wealth that they cherish, Here grass is still growing, And leaves are yet swinging, The white water flowing, And elves are yet singing Come! Tra-la-la-lally! Come back to the valley"
994,"portrait of medieval farmer fashionable young woman with wooden jewelry, mediterranean features, wearing rich jewerly hat and boho poncho, shaman witch, fantasy character close up portrait, standing pose, low view, thunder clouds in the sky, artwork by Jeremy Lipkin and Giuseppe Dangelico Pino and Michael Garmash and rob rey, levitation, industrial rusty pipes, simple form, brutal shapes"
995,Elon Musk with Tig Ole Bitties
996,"stylish coat for a rave, bright colors, many details, prints, photo for a magazine, photo for a store, fashion photography, Vogue, 135 mm, cinematic, hyper realism, high detail, octane render, 8k, chrome accents, very coherent symmetrical artwork, perfect face model, full length photo, Upper and lower body "
997,"futuristic starship engineer with short hair, female, optimistic smile, candid, sci fi character portrait by Craig Mullins"
998,"camp half-blood, summer camp, spes cabin, hope flowers, happy colors, happiness, highly detailed, artstation, by alena aenami"
999,"an empty discotheque hall, with flashing strobe lights and smoke, color bleed, slight grain"
