image_path,caption,emotion_id,paletz_pred,paletz_pred_id
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_17341.jpg,"santa claus and reindeer in a sleigh with trees and trees
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/fear/fear_03340.jpg,"a close up of a mask with its mouth open
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_02024.jpg,"a man sitting on a wall with a lot of plastic cups
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_06186.jpg,"a woman in a bikini and red balloons
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_13271.jpg,"a large glacier is seen in the mountains
",1,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11288.jpg,"a red kettle and a red pot on a tray
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_07162.jpg,"a moth on the wall with a black and white pattern
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_10725.jpg,"two cranes standing in a field near a body of water
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_02720.jpg,"a close up of a person's mouth with a tooth in it
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_11106.jpg,"two tigers are standing next to each other
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06487.jpg,"a rainbow colored light shines through the clouds over a city street
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_05681.jpg,"a rooster standing on the ground with its head turned to the side
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_00965.jpg,"sonic the hedgehog statue at disneyland
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08835.jpg,"a young girl laying on a bed with her head in her hands
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16771.jpg,"a statue of a man holding a large hamburger
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_10055.jpg,"a close up of some pink and white flowers
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_10778.jpg,"a butterfly with black and white stripes on its wings
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01890.jpg,"a group of people posing for a picture
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_03017.jpg,"a colorful parrot sits on a branch
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_11729.jpg,"two boys riding on a carousel
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_07742.jpg,"a squirrel is eating from a bird feeder
",1,fear,6
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_10593.jpg,"a swan is flying over the water near some reeds
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_11554.jpg,"a young girl with her mouth open in the grass
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_05972.jpg,"an older man with a beard and tattoos
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00497.jpg,"a young girl is standing in a field of sunflowers
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_03806.jpg,"a pile of worms in a compost pile
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_00921.jpg,"a large crowd of people walking down the street
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_16815.jpg,"a man on a surfboard in the ocean with his arms outstretched
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_03581.jpg,"two firefighters stand in the middle of a forest with a hose
",4,fear,6
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_16099.jpg,"a cat is laying on a bed with a blanket
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10165.jpg,"a door is open to a room with a sink
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_11016.jpg,"man sitting on the ground
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_10591.jpg,"a piece of meat with wires wrapped around it
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_06138.jpg,"two people dressed up in blood and makeup
",6,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06726.jpg,"tents in the desert with a mountain in the background
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02716.jpg,"apple blossoms in bloom
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01155.jpg,"a close up of a root with a purple center
",5,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_08156.jpg,"the spiderman statue in front of the marvel world building
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_08875.jpg,"a black and orange snake with a long tail
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_12481.jpg,"a man in yellow shirt and sunglasses on stage
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_06066.jpg,"a man in a red costume with feathers on his head
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01285.jpg,"a large pile of dried meat in a wooden box
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_00990.jpg,"a toilet with a note on it that says ""pee""
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_05359.jpg,"a pregnant woman in a hat and pants stands in a field
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_06538.jpg,"a mushroom is shown in the dark with grass
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_12210.jpg,"a group of people running on a track
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19676.jpg,"a man in a blue and yellow jersey
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10163.jpg,"a woman sitting on a chair
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_03913.jpg,"the beach at sunset with a church on the hill
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_03321.jpg,"a roller coaster ride with many people on it
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_03678.jpg,"a man and woman are standing next to a fence
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_02301.jpg,"a poster for fight back, a gay rights organization
",4,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_10520.jpg,"the aurora borealis over lofoten island, norway
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_18598.jpg,"a woman sitting in a hammock with balloons and plants
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_14505.jpg,"a man on stage with a guitar
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02173.jpg,"a man and woman sitting in the grass in front of trees
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_19465.jpg,"a woman with a rainbow colored balloon on her head
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_10661.jpg,"a man with a gray moustache and a gray shirt
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_12076.jpg,"a boy sitting in a dark room with his hand on his chin
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_08876.jpg,"a baby is looking at something behind a wooden fence
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_11596.jpg,"two children sitting on a wooden bench
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_14933.jpg,"a woman laying on the grass using her cell phone
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_11763.jpg,"a woman with a painted face and yellow hair
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_02585.jpg,"a pregnant woman sitting on a window sill with a letter b
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04248.jpg,"two people sitting on the edge of a cliff overlooking a lake
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_13244.jpg,"a man and a woman are kissing on a couch
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_09914.jpg,"a lion sitting on the ground with its mouth open
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_01643.jpg,"a close up of a dirty metal surface with some dirt
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00029.jpg,"a baby smiling on a couch
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_06564.jpg,"a tunnel with a light shining in the dark
",6,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_03680.jpg,"a man in a cowboy hat waves to the crowd
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_07999.jpg,"a brick wall with a shelf and a shelf with a mirror
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_12910.jpg,"a paraglider flying over a forest with trees in the background
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_07939.jpg,"a chair sitting in the middle of a field
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_10695.jpg,"a group of people posing for a photo at a party
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_03904.jpg,"a baby in a stroller with a blanket wrapped around it
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_15477.jpg,"a woman singing into a microphone at a concert
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_01048.jpg,"a pink lotus flower in a circular pond
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_02875.jpg,"a group of people in purple shirts
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_10072.jpg,"a man dressed as a zombie holding a knife
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_08045.jpg,"a ferris wheel is shown against a blue sky
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_18792.jpg,"a man with headphones on playing music
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_13787.jpg,"a large stack of drums with a dragon on top
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_02502.jpg,"a poster for the movie xin city with a man in sunglasses
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_11627.jpg,"man holding a baby
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_05853.jpg,"a pile of trash and other items on the ground
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_11740.jpg,"a grave with a stone marker on the ground
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16036.jpg,"a young boy is sitting in the grass with his hands in the air
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_04262.jpg,"a bulldozer is sitting on top of a pile of scrap metal
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_02930.jpg,"a photo of a spider in the dark with a star in the background
",6,fear,6
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_10734.jpg,"a black and white photo of a pile of garbage
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_19453.jpg,"a group of people standing in front of a christmas tree
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_07637.jpg,"paul j ryan and his wife, jane, at the gravesite of their son,",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_16114.jpg,"a cheerleader at a football game
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06556.jpg,"a bunch of white birds in a green bin
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_00535.jpg,"sunset over the pacific ocean
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_17358.jpg,"a woman in a pink dress holding a rainbow flag
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_02774.jpg,"a ferris wheel at a carnival at dusk
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_08189.jpg,"black lives matter protest in minneapolis
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_02265.jpg,"a small frog sitting on a person's hand
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/anger/anger_05249.jpg,"a tiger carousel ride at the fairgrounds
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_08211.jpg,"a woman holding a sign that reads your birth control 9
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_09076.jpg,"blue sky with clouds and trees in the background
",1,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_13845.jpg,"a man with bloody face and blood on his face
",6,anger,4
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_17226.jpg,"a woman riding a motorcycle on a dirt road
",3,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_09927.jpg,"three women in traditional japanese clothing are smiling
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_19184.jpg,"a group of children wearing sunglasses laying on the grass
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_13444.jpg,"a lake with ducks swimming in it and trees
",2,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_07629.jpg,"a man in a santa suit posing with a young girl
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_05624.jpg,"a woman in a bikini riding a wave in the ocean
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_07724.jpg,"two women jumping in the air on a rock formation
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_00860.jpg,"a person is standing next to a fire
",4,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_00372.jpg,"steps leading to the beach in bali
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_01614.jpg,"a woman smiling at the camera while holding a drink
",3,happiness,2
C:\Users\manee\EmoSet-118K-7\image/awe/awe_01215.jpg,"a valley with a mountain in the background
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_03569.jpg,"a snowy river with trees and mountains in the background
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_06494.jpg,"the eiffel tower is lit up at night
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_04719.jpg,"a pumpkin with a face carved into it
",5,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_00190.jpg,"a group of young people are dancing in a room
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_03316.jpg,"a woman wearing a hat and glasses
",7,amusement,0
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_10980.jpg,"two paragliders flying over a mountain range
",0,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06057.jpg,"a pile of bags and trash in a room
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/fear/fear_09731.jpg,"the abandoned greenhouse at the botanical gardens
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_04129.jpg,"a barge is being loaded with cargo in front of a mountain range
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_11422.jpg,"a woman with sunglasses and a baby in a stroller
",3,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_00495.jpg,"the grave of maria komarova
",7,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_01139.jpg,"a carnival ride with many lights and lights
",0,happiness,2
C:\Users\manee\EmoSet-118K-7\image/excitement/excitement_10285.jpg,"a baby laughing in the grass
",3,happiness,2
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_06411.jpg,"a pile of black garbage bags in a warehouse
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_05262.jpg,"a large spider with a large black and orange body
",5,fear,6
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_11173.jpg,"a woman is petting a cow on a dirt road
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/awe/awe_05789.jpg,"a baby boy laying on a white blanket
",1,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_15970.jpg,"a red rose with water droplets on it
",2,happiness,2
C:\Users\manee\EmoSet-118K-7\image/fear/fear_04248.jpg,"a man sitting on the floor with his shadow
",6,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_13731.jpg,"a group of people holding up beer glasses at a restaurant
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/disgust/disgust_10681.jpg,"a kitchen with a lot of debris and trash
",5,sadness,7
C:\Users\manee\EmoSet-118K-7\image/contentment/contentment_00005.jpg,"an orange cat sitting in the grass near a tree
",2,sadness,7
C:\Users\manee\EmoSet-118K-7\image/amusement/amusement_06157.jpg,"a puppy wearing a santa hat
",0,amusement,0
C:\Users\manee\EmoSet-118K-7\image/anger/anger_09856.jpg,"a group of men holding signs
",4,amusement,0
C:\Users\manee\EmoSet-118K-7\image/awe/awe_11923.jpg,"a man putting on a turban and a woman putting on a sari
",1,amusement,0
C:\Users\manee\EmoSet-118K-7\image/sadness/sadness_11931.jpg,"black and white photograph of a sunflower
",7,amusement,0
